ZipCode	primary_city	state	Latitude	Longitude
20012	Washington	DC	38.98	-77.03
20016	Washington	DC	38.94	-77.09
20019	Washington	DC	38.89	-76.94
20032	Washington	DC	38.83	-77.01
20106	Amissville	VA	38.67	-77.99
20119	Catlett	VA	38.61	-77.64
20180	Lovettsville	VA	39.27	-77.63
20189	Dulles	VA	38.9	-77.04
20201	Washington	DC	38.89	-77.03
20204	Washington	DC	38.89	-77.01
20237	Washington	DC	38.88	-77.01
20240	Washington	DC	38.89	-77.04
20307	Washington	DC	38.97	-77.03
20319	Washington	DC	38.86	-77.02
20355	Washington	DC	38.9	-77.04
20390	Washington	DC	38.88	-76.99
20405	Washington	DC	38.9	-77.04
20417	Washington	DC	38.9	-77
20418	Washington	DC	38.89	-77.05
20511	Washington	DC	38.97	-77.05
20540	Washington	DC	38.89	-77
20566	Washington	DC	38.9	-77.06
20588	Dhs	MD	38.74	-76.85
20593	Washington	DC	38.87	-77.01
20598	Dhs	VA	38.86	-77.05
20662	Nanjemoy	MD	38.45	-77.21
20687	Scotland	MD	38.07	-76.34
20697	Southern Md Facility	MD	39.03	-76.9
20732	Chesapeake Beach	MD	38.68	-76.53
20744	Fort Washington	MD	38.73	-77
20764	Shady Side	MD	38.83	-76.52
20777	Highland	MD	39.17	-76.95
20816	Bethesda	MD	38.96	-77.12
20839	Beallsville	MD	39.19	-77.43
20866	Burtonsville	MD	39.11	-76.93
20872	Damascus	MD	39.29	-77.22
20903	Silver Spring	MD	39.02	-76.98
20905	Silver Spring	MD	39.11	-76.99
20906	Silver Spring	MD	39.09	-77.06
20912	Takoma Park	MD	38.98	-77
21036	Dayton	MD	39.23	-77
21037	Edgewater	MD	38.9	-76.54
21078	Havre De Grace	MD	39.54	-76.09
21088	Lineboro	MD	39.71	-76.84
21105	Maryland Line	MD	39.71	-76.65
21106	Mayo	MD	38.89	-76.5
21130	Perryman	MD	39.48	-76.19
21158	Westminster	MD	39.65	-77.04
21219	Sparrows Point	MD	39.22	-76.43
21240	Baltimore	MD	39.17	-76.67
21244	Windsor Mill	MD	39.33	-76.78
21286	Towson	MD	39.41	-76.57
21403	Annapolis	MD	38.97	-76.5
21405	Annapolis	MD	39.03	-76.56
21409	Annapolis	MD	39.02	-76.45
21529	Ellerslie	MD	39.72	-78.77
21530	Flintstone	MD	39.7	-78.56
21538	Kitzmiller	MD	39.41	-79.22
21550	Oakland	MD	39.41	-79.41
21610	Betterton	MD	39.36	-76.07
21627	Crocheron	MD	38.24	-76.05
21640	Henderson	MD	39.07	-75.76
21671	Tilghman	MD	38.69	-76.33
21727	Emmitsburg	MD	39.7	-77.32
21737	Glenelg	MD	39.25	-77.03
21766	Little Orleans	MD	39.67	-78.39
21794	West Friendship	MD	39.3	-76.95
21824	Ewell	MD	37.98	-76.03
21843	Ocean City	MD	38.33	-75.08
21861	Sharptown	MD	38.54	-75.73
21866	Tylerton	MD	37.97	-76.02
21911	Rising Sun	MD	39.69	-76.06
21912	Warwick	MD	39.42	-75.8
21918	Conowingo	MD	39.68	-76.16
21930	Georgetown	MD	39.38	-75.89
22026	Dumfries	VA	38.56	-77.3
22060	Fort Belvoir	VA	38.7	-77.14
22093	Ashburn	VA	39.04	-77.48
22102	Mc Lean	VA	38.95	-77.23
22121	Mount Vernon	VA	38.71	-77.1
22134	Quantico	VA	38.52	-77.29
22193	Woodbridge	VA	38.64	-77.35
22202	Arlington	VA	38.86	-77.05
22206	Arlington	VA	38.84	-77.09
22207	Arlington	VA	38.91	-77.12
22213	Arlington	VA	38.9	-77.16
22309	Alexandria	VA	38.72	-77.11
22312	Alexandria	VA	38.82	-77.15
22336	Alexandria	VA	38.8	-77.04
22350	Alexandria	VA	38.86	-77.05
22432	Burgess	VA	37.88	-76.34
22433	Burr Hill	VA	38.37	-77.86
22463	Garrisonville	VA	38.48	-77.42
22480	Irvington	VA	37.66	-76.42
22530	Ophelia	VA	37.9	-76.29
22545	Ruby	VA	38.5	-77.51
22567	Unionville	VA	38.25	-77.96
22578	White Stone	VA	37.64	-76.39
22611	Berryville	VA	39.14	-77.98
22625	Cross Junction	VA	39.32	-78.29
22627	Flint Hill	VA	38.76	-78.1
22644	Maurertown	VA	38.98	-78.51
22723	Hood	VA	38.35	-78.38
22738	Rochelle	VA	38.29	-78.27
22739	Somerville	VA	38.52	-77.6
22747	Washington	VA	38.71	-78.15
22810	Basye	VA	38.83	-78.8
22835	Luray	VA	38.66	-78.45
22841	Mount Crawford	VA	38.35	-78.94
22843	Mount Solon	VA	38.36	-79.16
22922	Arrington	VA	37.68	-78.9
22948	Locust Dale	VA	38.36	-78.13
22957	Montpelier Station	VA	38.19	-78.11
22976	Tyro	VA	37.81	-79.06
23004	Arvonia	VA	37.66	-78.41
23045	Diggs	VA	37.43	-76.27
23081	Jamestown	VA	37.22	-76.76
23093	Louisa	VA	38.01	-77.99
23105	Mannboro	VA	37.25	-77.82
23123	New Canton	VA	37.7	-78.3
23130	Onemo	VA	37.39	-76.27
23170	Trevilians	VA	38.05	-78.07
23231	Henrico	VA	37.44	-77.32
23233	Henrico	VA	37.65	-77.62
23237	Richmond	VA	37.4	-77.45
23238	Henrico	VA	37.6	-77.65
23315	Carrsville	VA	36.71	-76.82
23322	Chesapeake	VA	36.62	-76.23
23336	Chincoteague Island	VA	37.95	-75.33
23356	Greenbackville	VA	38	-75.41
23415	New Church	VA	37.97	-75.53
23437	Suffolk	VA	36.63	-76.8
23438	Suffolk	VA	36.58	-76.7
23483	Wattsville	VA	37.9	-75.5
23502	Norfolk	VA	36.86	-76.2
23503	Norfolk	VA	36.95	-76.27
23511	Norfolk	VA	36.91	-76.33
23515	Norfolk	VA	36.84	-76.28
23604	Fort Eustis	VA	37.12	-76.59
23607	Newport News	VA	36.97	-76.42
23630	Hampton	VA	37.04	-76.29
23691	Yorktown	VA	37.26	-76.55
23701	Portsmouth	VA	36.81	-76.37
23702	Portsmouth	VA	36.8	-76.33
23703	Portsmouth	VA	36.89	-76.37
23705	Portsmouth	VA	36.83	-76.29
23824	Blackstone	VA	37.07	-78
23828	Branchville	VA	36.56	-77.24
23832	Chesterfield	VA	37.39	-77.59
23898	Zuni	VA	36.86	-76.82
23919	Bracey	VA	36.59	-78.14
23921	Buckingham	VA	37.55	-78.55
23938	Dundas	VA	36.91	-77.99
23963	Red House	VA	37.18	-78.8
24069	Cascade	VA	36.56	-79.66
24085	Eagle Rock	VA	37.63	-79.8
24093	Glen Lyn	VA	37.37	-80.85
24130	Oriskany	VA	37.61	-80
24139	Pittsville	VA	36.98	-79.46
24147	Rich Creek	VA	37.38	-80.82
24148	Ridgeway	VA	36.57	-79.85
24205	Bristol	VA	36.59	-82.18
24248	Ewing	VA	36.63	-83.43
24256	Haysi	VA	37.2	-82.29
24292	Whitetop	VA	36.6	-81.61
24317	Cana	VA	36.58	-80.66
24361	Meadowview	VA	36.76	-81.85
24366	Rocky Gap	VA	37.26	-81.12
24380	Willis	VA	36.85	-80.48
24413	Blue Grass	VA	38.53	-79.6
24416	Buena Vista	VA	37.73	-79.35
24426	Covington	VA	37.77	-79.99
24471	Port Republic	VA	38.32	-78.81
24530	Callands	VA	36.81	-79.62
24580	Nelson	VA	36.55	-78.67
24590	Scottsville	VA	37.79	-78.49
24605	Bluefield	VA	37.23	-81.26
24607	Breaks	VA	37.29	-82.28
24609	Cedar Bluff	VA	37.01	-81.81
24620	Hurley	VA	37.42	-82.02
24701	Bluefield	WV	37.26	-81.21
24716	Bud	WV	37.52	-81.35
24726	Herndon	WV	37.51	-81.36
24732	Kellysville	WV	37.34	-80.9
24815	Berwind	WV	37.26	-81.66
24854	Kopperston	WV	37.75	-81.56
24861	Maybeury	WV	37.37	-81.35
24862	Mohawk	WV	37.47	-81.96
24920	Bartow	WV	38.58	-79.71
24935	Forest Hill	WV	37.55	-80.83
24963	Peterstown	WV	37.44	-80.76
25007	Arnett	WV	37.84	-81.43
25033	Buffalo	WV	38.61	-81.98
25063	Duck	WV	38.56	-80.97
25082	Fraziers Bottom	WV	38.54	-82.02
25106	Henderson	WV	38.83	-82.13
25113	Ivydale	WV	38.52	-81.02
25180	Saxon	WV	37.78	-81.43
25208	Wharton	WV	37.9	-81.69
25211	Widen	WV	38.45	-80.88
25247	Hartford	WV	39.01	-82.01
25287	West Columbia	WV	38.95	-82.05
25306	Charleston	WV	38.31	-81.5
25313	Charleston	WV	38.42	-81.76
25315	Charleston	WV	38.22	-81.56
25320	Charleston	WV	38.54	-81.63
25422	Great Cacapon	WV	39.62	-78.29
25425	Harpers Ferry	WV	39.32	-77.74
25431	Levels	WV	39.49	-78.57
25441	Rippon	WV	39.22	-77.9
25514	Fort Gay	WV	38.11	-82.59
25529	Julian	WV	38.13	-81.86
25547	Pecks Mill	WV	37.92	-81.95
25550	Point Pleasant	WV	38.85	-82.13
25630	Lorado	WV	37.79	-81.7
25651	Wharncliffe	WV	37.55	-81.97
25669	Crum	WV	37.93	-82.39
25699	Wilsondale	WV	37.95	-82.36
25702	Huntington	WV	38.43	-82.31
25704	Huntington	WV	38.31	-82.49
25812	Ansted	WV	38.13	-81.1
25820	Camp Creek	WV	37.51	-81.16
25831	Danese	WV	37.96	-80.93
25845	Glen Fork	WV	37.7	-81.53
25913	Ravencliff	WV	37.69	-81.49
25922	Spanishburg	WV	37.45	-81.11
25938	Victor	WV	38.14	-81.03
25984	Rupert	WV	37.96	-80.68
26034	Chester	WV	40.61	-80.56
26035	Colliers	WV	40.34	-80.55
26038	Glen Dale	WV	39.94	-80.75
26055	Proctor	WV	39.72	-80.75
26151	Mount Zion	WV	38.88	-81.17
26155	New Martinsville	WV	39.66	-80.85
26164	Ravenswood	WV	38.95	-81.76
26167	Reader	WV	39.57	-80.74
26202	Fenwick	WV	38.22	-80.64
26263	Dryfork	WV	38.94	-79.43
26292	Thomas	WV	39.14	-79.49
26337	Cairo	WV	39.2	-81.15
26374	Independence	WV	39.44	-79.88
26376	Ireland	WV	38.75	-80.47
26377	Jacksonburg	WV	39.53	-80.65
26412	Orlando	WV	38.87	-80.53
26415	Pennsboro	WV	39.28	-80.97
26419	Pine Grove	WV	39.56	-80.68
26444	Tunnelton	WV	39.39	-79.74
26519	Albright	WV	39.49	-79.63
26521	Blacksville	WV	39.71	-80.23
26561	Big Run	WV	39.59	-80.57
26568	Enterprise	WV	39.42	-80.28
26611	Cedarville	WV	38.84	-80.84
26631	Napier	WV	38.77	-80.57
26656	Belva	WV	38.28	-81.16
26680	Nallen	WV	38.1	-80.88
26705	Aurora	WV	39.29	-79.56
26711	Capon Bridge	WV	39.28	-78.47
26731	Lahmansville	WV	39.17	-79.07
26753	Ridgeley	WV	39.64	-78.77
26804	Circleville	WV	38.67	-79.49
26815	Sugar Grove	WV	38.51	-79.32
26817	Bloomery	WV	39.38	-78.37
27013	Cleveland	NC	35.73	-80.67
27024	Lowgap	NC	36.52	-80.84
27048	Stoneville	NC	36.46	-79.9
27103	Winston Salem	NC	36.06	-80.32
27105	Winston Salem	NC	36.16	-80.23
27107	Winston Salem	NC	36.01	-80.18
27212	Blanch	NC	36.51	-79.28
27278	Hillsborough	NC	36.07	-79.1
27281	Jackson Springs	NC	35.19	-79.64
27299	Linwood	NC	35.75	-80.39
27305	Milton	NC	36.53	-79.2
27306	Mount Gilead	NC	35.21	-80
27332	Sanford	NC	35.36	-79.13
27351	Southmont	NC	35.81	-80.26
27405	Greensboro	NC	36.11	-79.74
27406	Greensboro	NC	36	-79.76
27455	Greensboro	NC	36.18	-79.81
27497	Greensboro	NC	36.07	-79.95
27507	Bullock	NC	36.5	-78.55
27516	Chapel Hill	NC	35.91	-79.15
27531	Goldsboro	NC	35.34	-77.96
27534	Goldsboro	NC	35.37	-77.9
27603	Raleigh	NC	35.66	-78.65
27614	Raleigh	NC	35.95	-78.62
27616	Raleigh	NC	35.87	-78.54
27617	Raleigh	NC	35.91	-78.77
27703	Durham	NC	35.96	-78.81
27705	Durham	NC	36.03	-78.98
27712	Durham	NC	36.1	-78.9
27713	Durham	NC	35.9	-78.92
27806	Aurora	NC	35.3	-76.78
27807	Bailey	NC	35.78	-78.11
27824	Engelhard	NC	35.54	-76.02
27842	Henrico	NC	36.53	-77.83
27910	Ahoskie	NC	36.28	-76.98
27926	Corapeake	NC	36.53	-76.57
27960	Ocracoke	NC	35.07	-76
27972	Salvo	NC	35.55	-75.47
28010	Barium Springs	NC	35.72	-80.9
28074	Harris	NC	35.24	-81.87
28091	Lilesville	NC	34.96	-79.98
28102	Mc Farlan	NC	34.81	-79.97
28139	Rutherfordton	NC	35.36	-81.96
28166	Troutman	NC	35.7	-80.89
28227	Charlotte	NC	35.19	-80.65
28269	Charlotte	NC	35.34	-80.8
28277	Charlotte	NC	35.05	-80.82
28278	Charlotte	NC	35.13	-81.01
28330	Cordova	NC	34.91	-79.82
28349	Kenansville	NC	34.96	-77.96
28355	Lemon Springs	NC	35.38	-79.2
28362	Marietta	NC	34.36	-79.12
28439	Fair Bluff	NC	34.31	-79.03
28453	Magnolia	NC	34.89	-78.05
28460	Sneads Ferry	NC	34.55	-77.37
28468	Sunset Beach	NC	33.87	-78.51
28508	Albertson	NC	35.11	-77.85
28520	Cedar Island	NC	35	-76.32
28539	Hubert	NC	34.66	-77.23
28590	Winterville	NC	35.52	-77.39
28631	Grassy Creek	NC	36.56	-81.4
28634	Harmony	NC	35.95	-80.77
28650	Maiden	NC	35.57	-81.2
28664	Plumtree	NC	35.98	-82
28733	Fontana Dam	NC	35.43	-83.81
28740	Green Mountain	NC	36.09	-82.27
28761	Nebo	NC	35.71	-81.93
28775	Scaly Mountain	NC	35.01	-83.31
28804	Asheville	NC	35.65	-82.56
28805	Asheville	NC	35.63	-82.48
28806	Asheville	NC	35.57	-82.61
28901	Andrews	NC	35.19	-83.82
28903	Culberson	NC	34.99	-84.16
28904	Hayesville	NC	35.04	-83.81
29031	Carlisle	SC	34.59	-81.46
29037	Chappells	SC	34.18	-81.87
29056	Greeleyville	SC	33.57	-79.98
29082	Lodge	SC	33.06	-80.95
29114	Olanta	SC	33.93	-79.93
29133	Rowesville	SC	33.37	-80.83
29138	Saluda	SC	34	-81.77
29178	Whitmire	SC	34.5	-81.61
29207	Columbia	SC	34.04	-80.85
29209	Columbia	SC	33.93	-80.95
29212	Columbia	SC	34.08	-81.2
29229	Columbia	SC	34.14	-80.89
29355	Kinards	SC	34.29	-81.83
29356	Landrum	SC	35.17	-82.18
29364	Lockhart	SC	34.79	-81.46
29438	Edisto Island	SC	32.56	-80.28
29440	Georgetown	SC	33.36	-79.29
29468	Pineville	SC	33.42	-80.02
29493	Williams	SC	33.03	-80.84
29510	Andrews	SC	33.44	-79.56
29550	Hartsville	SC	34.36	-80.08
29566	Little River	SC	33.87	-78.63
29596	Wallace	SC	34.72	-79.84
29628	Calhoun Falls	SC	34.09	-82.59
29635	Cleveland	SC	35.08	-82.63
29658	Long Creek	SC	34.77	-83.25
29666	Ninety Six	SC	34.17	-82.02
29702	Blacksburg	SC	35.12	-81.51
29709	Chesterfield	SC	34.73	-80.08
29718	Jefferson	SC	34.65	-80.38
29819	Bradley	SC	34.04	-82.21
29827	Fairfax	SC	32.95	-81.23
29840	Mount Carmel	SC	34	-82.5
29843	Olar	SC	33.18	-81.18
29915	Daufuskie Island	SC	32.12	-80.86
29920	Saint Helena Island	SC	32.38	-80.56
29932	Luray	SC	32.82	-81.35
29933	Miley	SC	32.94	-81.03
30028	Cumming	GA	34.29	-84.18
30055	Mansfield	GA	33.51	-83.73
30056	Newborn	GA	33.51	-83.69
30064	Marietta	GA	33.94	-84.61
30129	Coosa	GA	34.22	-85.39
30164	Rome	GA	33.4	-83.83
30175	Talking Rock	GA	34.5	-84.5
30216	Flovilla	GA	33.25	-83.89
30240	Lagrange	GA	33.04	-85.12
30286	Thomaston	GA	32.89	-84.32
30288	Conley	GA	33.65	-84.33
30336	Atlanta	GA	33.74	-84.57
30340	Atlanta	GA	33.89	-84.25
30350	Atlanta	GA	33.97	-84.32
30374	Atlanta	GA	33.57	-84.39
30411	Alamo	GA	32.14	-82.77
30426	Girard	GA	33.04	-81.71
30427	Glennville	GA	31.93	-81.93
30446	Newington	GA	32.58	-81.5
30516	Bowersville	GA	34.37	-83.08
30541	Epworth	GA	34.92	-84.51
30548	Hoschton	GA	34.09	-83.76
30555	Mc Caysville	GA	34.98	-84.37
30620	Bethlehem	GA	33.93	-83.76
30643	Hartwell	GA	34.35	-82.93
30668	Tignall	GA	33.86	-82.74
30678	White Plains	GA	33.47	-83.03
30708	Cisco	GA	34.96	-84.66
30726	Graysville	GA	34.98	-85.14
30733	Plainville	GA	34.4	-85.03
30738	Rising Fawn	GA	34.81	-85.5
30817	Lincolnton	GA	33.79	-82.47
30820	Mitchell	GA	33.21	-82.7
30822	Perkins	GA	32.9	-81.95
30903	Augusta	GA	33.49	-82.16
30906	Augusta	GA	33.35	-81.97
30907	Augusta	GA	33.52	-82.09
30913	Augusta	GA	33.47	-81.96
31039	Howard	GA	32.6	-84.38
31049	Kite	GA	32.69	-82.51
31072	Pitts	GA	31.94	-83.54
31085	Shady Dale	GA	33.4	-83.58
31120	Atlanta	GA	33.74	-84.38
31144	Kennesaw	GA	34.02	-84.61
31169	Peachtree City	GA	33.38	-84.79
31210	Macon	GA	32.91	-83.74
31216	Macon	GA	32.73	-83.69
31217	Macon	GA	32.84	-83.5
31220	Macon	GA	32.87	-83.81
31303	Clyo	GA	32.48	-81.26
31305	Darien	GA	31.37	-81.42
31316	Ludowici	GA	31.71	-81.74
31328	Tybee Island	GA	32.01	-80.85
31407	Savannah	GA	32.19	-81.19
31410	Savannah	GA	32.02	-80.99
31411	Savannah	GA	31.94	-81.03
31419	Savannah	GA	32	-81.23
31512	Ambrose	GA	31.59	-83.01
31549	Lumber City	GA	31.93	-82.68
31561	Sea Island	GA	31.18	-81.35
31562	Saint George	GA	30.42	-82.17
31622	Alapaha	GA	31.38	-83.22
31626	Boston	GA	30.79	-83.79
31631	Fargo	GA	30.68	-82.56
31711	Andersonville	GA	32.19	-84.14
31758	Thomasville	GA	30.83	-83.97
31780	Plains	GA	32.03	-84.39
31798	Wray	GA	31.62	-83.05
31806	Ellaville	GA	32.23	-84.3
31830	Warm Springs	GA	32.88	-84.67
31832	Weston	GA	31.97	-84.61
31833	West Point	GA	32.87	-85.16
31904	Columbus	GA	32.55	-85.01
31905	Fort Benning	GA	32.39	-84.87
31907	Columbus	GA	32.51	-84.87
31909	Columbus	GA	32.55	-84.92
32046	Hilliard	FL	30.69	-81.92
32059	Lee	FL	30.41	-83.3
32080	Saint Augustine	FL	29.8	-81.26
32086	Saint Augustine	FL	29.76	-81.3
32113	Citra	FL	29.41	-82.11
32160	Lake Geneva	FL	29.77	-82.01
32162	The Villages	FL	28.91	-81.99
32169	New Smyrna Beach	FL	28.97	-80.87
32218	Jacksonville	FL	30.49	-81.67
32234	Jacksonville	FL	30.23	-81.98
32240	Jacksonville Beach	FL	30.29	-81.39
32259	Saint Johns	FL	30.08	-81.59
32320	Apalachicola	FL	29.72	-84.99
32324	Chattahoochee	FL	30.69	-84.83
32350	Pinetta	FL	30.59	-83.35
32359	Steinhatchee	FL	29.67	-83.39
32434	Mossy Head	FL	30.74	-86.31
32452	Noma	FL	30.98	-85.61
32457	Port Saint Joe	FL	29.83	-85.24
32460	Sneads	FL	30.7	-84.92
32507	Pensacola	FL	30.34	-87.37
32538	Paxton	FL	30.97	-86.31
32568	Mc David	FL	30.86	-87.46
32625	Cedar Key	FL	29.14	-83.03
32648	Horseshoe Beach	FL	29.44	-83.28
32656	Keystone Heights	FL	29.78	-82.03
32697	Worthington Springs	FL	29.93	-82.43
32709	Christmas	FL	28.53	-81.02
32722	Glenwood	FL	29.08	-81.35
32735	Grand Island	FL	28.88	-81.73
32782	Titusville	FL	28.61	-80.8
32810	Orlando	FL	28.63	-81.43
32830	Orlando	FL	28.37	-81.55
32833	Orlando	FL	28.5	-81.08
32896	Orlando	FL	28.32	-81.23
32926	Cocoa	FL	28.39	-80.82
32927	Cocoa	FL	28.46	-80.81
32962	Vero Beach	FL	27.59	-80.38
32968	Vero Beach	FL	27.58	-80.47
33040	Key West	FL	24.55	-81.78
33062	Pompano Beach	FL	26.24	-80.09
33076	Pompano Beach	FL	26.32	-80.28
33140	Miami Beach	FL	25.82	-80.13
33170	Miami	FL	25.56	-80.46
33179	Miami	FL	25.96	-80.18
33194	Miami	FL	25.71	-80.58
33206	Miami	FL	25.72	-80.26
33222	Miami	FL	25.93	-80.23
33231	Miami	FL	25.77	-80.2
33308	Fort Lauderdale	FL	26.19	-80.1
33321	Fort Lauderdale	FL	26.21	-80.27
33332	Fort Lauderdale	FL	26.01	-80.46
33441	Deerfield Beach	FL	26.31	-80.1
33455	Hobe Sound	FL	27.07	-80.13
33471	Moore Haven	FL	26.83	-81.09
33480	Palm Beach	FL	26.69	-80.03
33514	Center Hill	FL	28.64	-81.99
33521	Coleman	FL	28.8	-82.06
33556	Odessa	FL	28.13	-82.59
33586	Sun City	FL	27.68	-82.47
33621	Tampa	FL	27.84	-82.49
33626	Tampa	FL	28.07	-82.62
33647	Tampa	FL	28.13	-82.35
33703	Saint Petersburg	FL	27.82	-82.62
33715	Saint Petersburg	FL	27.66	-82.72
33761	Clearwater	FL	28.03	-82.72
33785	Indian Rocks Beach	FL	27.89	-82.85
33849	Kathleen	FL	28.23	-82.07
33852	Lake Placid	FL	27.29	-81.36
33857	Lorida	FL	27.34	-81.19
33897	Davenport	FL	28.28	-81.69
33929	Estero	FL	26.43	-81.8
33944	Palmdale	FL	26.94	-81.31
33946	Placida	FL	26.85	-82.28
33960	Venus	FL	27.06	-81.35
34107	Naples	FL	26.27	-81.82
34138	Chokoloskee	FL	25.82	-81.37
34141	Ochopee	FL	25.9	-81.3
34142	Immokalee	FL	26.41	-81.42
34216	Anna Maria	FL	27.53	-82.73
34219	Parrish	FL	27.58	-82.42
34224	Englewood	FL	26.92	-82.3
34265	Arcadia	FL	27.21	-81.85
34436	Floral City	FL	28.74	-82.29
34475	Ocala	FL	29.26	-82.17
34488	Silver Springs	FL	29.23	-81.94
34498	Yankeetown	FL	29.03	-82.74
34614	Brooksville	FL	28.65	-82.54
34661	Nobleton	FL	28.64	-82.26
34691	Holiday	FL	28.2	-82.82
02601	Hyannis	MA	41.65	-70.29
03103	Manchester	NH	42.99	-71.45
05401	Burlington	VT	44.48	-73.22
06042	Manchester	CT	41.79	-72.53
07866	Rockaway	NJ	40.95	-74.49
30314	Atlanta	GA	33.75	-84.42
10018	New York	NY	40.76	-73.99
10107	New York	NY	40.71	-73.99
10118	New York	NY	40.71	-73.99
14901	Elmira	NY	42.09	-76.75
30510	Alto	GA	34.47	-83.57
30721	Dalton	GA	34.79	-84.92
33036	Islamorada	FL	24.92	-80.63
33037	Key Largo	FL	25.08	-80.44
33388	Plantation	FL	26.14	-80.13
18974	Warminster	PA	40.21	-75.07
20841	Boyds	MD	39.18	-77.31
23114	Midlothian	VA	37.48	-77.65
01960	Peabody	MA	42.53	-70.97
02141	Cambridge	MA	42.37	-71.08
06611	Trumbull	CT	41.25	-73.2
06901	Stamford	CT	41.05	-73.54
07310	Jersey City	NJ	40.73	-74.04
11104	Sunnyside	NY	40.74	-73.92
27927	Corolla	NC	36.37	-75.83
34695	Safety Harbor	FL	28	-82.69
34739	Kenansville	FL	27.88	-80.99
34785	Wildwood	FL	28.85	-82.04
34788	Leesburg	FL	28.9	-81.81
34951	Fort Pierce	FL	27.53	-80.42
34956	Indiantown	FL	27.03	-80.46
34972	Okeechobee	FL	27.5	-80.93
34992	Port Salerno	FL	27.14	-80.18
35006	Adger	AL	33.42	-87.19
35010	Alexander City	AL	32.92	-85.93
35016	Arab	AL	34.32	-86.5
35045	Clanton	AL	32.84	-86.62
35136	Rockford	AL	32.88	-86.21
35160	Talladega	AL	33.43	-86.09
35175	Union Grove	AL	34.4	-86.44
35188	Woodstock	AL	33.16	-87.17
35215	Birmingham	AL	33.65	-86.71
35224	Birmingham	AL	33.52	-86.94
35235	Birmingham	AL	33.62	-86.65
35244	Birmingham	AL	33.35	-86.83
35440	Abernant	AL	33.26	-87.16
35459	Emelle	AL	32.72	-88.31
35470	Livingston	AL	32.59	-88.18
35482	Samantha	AL	33.45	-87.66
35552	Detroit	AL	34.07	-88.14
35576	Millport	AL	33.55	-88.08
35582	Red Bay	AL	34.43	-88.13
35584	Sipsey	AL	33.82	-87.08
35621	Eva	AL	34.33	-86.75
35647	Lester	AL	34.98	-87.14
35677	Waterloo	AL	34.91	-88.06
35739	Ardmore	AL	34.98	-86.83
35740	Bridgeport	AL	34.94	-85.71
35742	Capshaw	AL	34.77	-87.01
35747	Grant	AL	34.51	-86.25
35803	Huntsville	AL	34.56	-86.52
35810	Huntsville	AL	34.8	-86.6
35811	Huntsville	AL	34.8	-86.51
35824	Huntsville	AL	34.64	-86.75
35953	Ashville	AL	33.83	-86.26
35958	Bryant	AL	34.95	-85.64
35964	Douglas	AL	34.17	-86.32
35973	Gaylesville	AL	34.26	-85.55
36026	Equality	AL	32.8	-86.11
36027	Eufaula	AL	31.9	-85.15
36030	Forest Home	AL	31.86	-86.84
36038	Gantt	AL	31.44	-86.49
36105	Montgomery	AL	32.21	-86.29
36108	Montgomery	AL	32.34	-86.4
36110	Montgomery	AL	32.45	-86.26
36117	Montgomery	AL	32.38	-86.15
36256	Daviston	AL	33.05	-85.63
36263	Graham	AL	33.46	-85.33
36271	Ohatchee	AL	33.78	-86.01
36275	Spring Garden	AL	33.97	-85.55
36314	Black	AL	31	-85.74
36317	Clopton	AL	31.64	-85.4
36323	Elba	AL	31.41	-86.07
36343	Gordon	AL	31.14	-85.09
36435	Coy	AL	31.89	-87.46
36441	Flomaton	AL	31.01	-87.25
36451	Grove Hill	AL	31.7	-87.77
36477	Samson	AL	31.11	-86.04
36524	Coffeeville	AL	31.76	-88.08
36528	Dauphin Island	AL	30.25	-88.11
36539	Fruitdale	AL	31.34	-88.41
36549	Lillian	AL	30.41	-87.43
36601	Mobile	AL	30.68	-88.04
36605	Mobile	AL	30.6	-88.09
36608	Mobile	AL	30.68	-88.3
36613	Eight Mile	AL	30.81	-88.19
36727	Campbell	AL	31.95	-88.02
36752	Lowndesboro	AL	32.27	-86.61
36753	Mc Williams	AL	31.81	-87.07
36792	Randolph	AL	32.89	-86.9
36851	Cottonton	AL	32.13	-85.14
36855	Five Points	AL	33.01	-85.35
36856	Fort Mitchell	AL	32.27	-85
36861	Jacksons Gap	AL	32.9	-85.83
36913	Melvin	AL	31.96	-88.45
36916	Pennington	AL	32.19	-88.05
36919	Silas	AL	31.76	-88.32
36925	York	AL	32.49	-88.29
37028	Bumpus Mills	TN	36.62	-87.85
37047	Cornersville	TN	35.35	-86.84
37059	Dowelltown	TN	36.01	-85.94
37110	Mcminnville	TN	35.68	-85.77
37119	Mitchellville	TN	36.63	-86.53
37134	New Johnsonville	TN	36.01	-87.95
37144	Petersburg	TN	35.31	-86.63
37207	Nashville	TN	36.23	-86.78
37217	Nashville	TN	36.11	-86.66
37221	Nashville	TN	36.05	-86.97
37317	Copperhill	TN	34.99	-84.37
37334	Fayetteville	TN	35.14	-86.56
37337	Grandview	TN	35.74	-84.83
37385	Tellico Plains	TN	35.36	-84.29
37405	Chattanooga	TN	35.12	-85.41
37407	Chattanooga	TN	35	-85.29
37421	Chattanooga	TN	35.03	-85.15
37501	Memphis	TN	35.1	-90
37544	Memphis	TN	35.15	-90.05
37616	Afton	TN	36.23	-82.75
37657	Flag Pond	TN	36.01	-82.56
37665	Kingsport	TN	36.58	-82.57
37680	Laurel Bloomery	TN	36.58	-81.73
37723	Crab Orchard	TN	35.9	-84.88
37742	Greenback	TN	35.65	-84.17
